TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMRoamingNotAllowedInThisLocationArea;-4141;Roaming is not allowed in this area.


GPRS  (ETELPCKT.H);KErrGprsMSCTemporarilyNotReachable;-4144;GPRS MSC temporary not reachable


TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMNetworkFailure;-4145;Temporary network failure. Try again later.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMCongestion;-4150;Network busy.


GPRS  (ETELPCKT.H);KErrGprsLlcOrSndcpFailure;-4153;Your connection to Internet was dropped.
GPRS  (ETELPCKT.H);KErrGprsInsufficientResources;-4154;Network overloaded.
GPRS  (ETELPCKT.H);KErrGprsMissingorUnknownAPN;-4155;"""Could not connect to Internet service. Callback is not supported"""""""
GPRS  (ETELPCKT.H);KErrGprsUnknownPDPAddress;-4156;The address for the Internet provider is not correct.
GPRS  (ETELPCKT.H);KErrGprsUserAuthenticationFailure;-4157;Failed to identify the user.
GPRS  (ETELPCKT.H);KErrGprsActivationRejectedByGGSN;-4158;No possible to connect to the Internet.
GPRS  (ETELPCKT.H);KErrGprsActivationRejected;-4159;No possible to connect to the Internet.


TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMServiceOptionNotSupported;-4160;Operation is not presently supported by the network.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMServiceOptionNotSubscribed;-4161;Service not subscribed. Contact cellular network operator.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMServiceOptionTemporaryOutOfOrder;-4162;Service temporarily out of use. Try again later.


GPRS  (ETELPCKT.H);KErrGprsNSAPIAlreadyUsed;-4163;NS API already used
GPRS  (ETELPCKT.H);KErrGprsRegularContextDeactivation;-4164;Regular context deactivation
GPRS  (ETELPCKT.H);KErrGprsQoSNotAccepted;-4165;The requested quality of service was not granted.


TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMCallCanNotBeIdentified;-4166;Temporary network failure. Try again later.


GPRS  (ETELPCKT.H);KErrGprsReactivationRequested;-4167;Reactivation requested
GPRS  (ETELPCKT.H);KErrGprsFeatureNotSupported;-4168;This is not supported.


TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMSemanticErrorInMessage;-4223;Temporary network failure. Try again later.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMMandatoryInformationElementError;-4224;Temporary network failure. Try again later.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMNonExistentMessageType;-4225;No network support for requested operation.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMIncompatibleMessageWithProtocolState;-4226;Temporary network failure. Try again later.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMNonExistentInformationElement;-4227;Temporary network failure. Try again later.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMConditionalIEError;-4228;Temporary network failure. Try again later.
TelephonyGSMMobilityManagementNetworkErrors  (EXTERROR.H);KErrGsmMMIncompatibleMessageWithCallState;-4229;Temporary network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCUnassignedNumber;-4257;Invalid phone number. Check the number and try again.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNoRouteToTransitNetwork;-4258;Temporary network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNoRouteToDestination;-4259;Invalid phone number. Check the number and try again.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCChannelUnacceptable;-4262;Temporary network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCOperatorDeterminedBarring;-4264;Operation is not allowed. Contact cellular network operator.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCUserBusy;-4273;Number is busy. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCUserNotResponding;-4274;The remote user is not currently reachable. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCUserAlertingNoAnswer;-4275;The remote user is not currently reachable. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCCallRejected;-4276;Short network failure. Try again immediately.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNumberChanged;-4277;Number has changed. Check the number and try again.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNonSelectedUserClearing;-4282;Unknown network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCDestinationOutOfOrder;-4283;Temporary network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCInvalidNumberFormat;-4284;Invalid phone number. Check the number and try again.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCFacilityRejected;-4285;Operation is not supported. Contact cellular network operator.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCResponseToStatusEnquiry;-4286;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNormalUnspecified;-4287;Unknown network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNoChannelAvailable;-4290;Network busy.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNetworkOutOfOrder;-4294;Serious cellular network failure. Please contact the cellular network operator.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCTemporaryFailure;-4297;Short network failure. Try again immediately.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCSwitchingEquipmentCongestion;-4298;Network busy.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCAccessInformationDiscarded;-4299;Temporary network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCRequestedChannelNotAvailable;-4300;Network busy.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCResourceNotAvailable;-4303;Network busy.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCQualityOfServiceNotAvailable;-4305;Service can not be provided.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCRequestedFacilityNotSubscribed;-4306;Check operator services or connection settings.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCIncomingCallsBarredInCug;-4311;Incoming calls are not allowed within closed user group.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCBearerCapabilityNotAuthorised;-4313;Unauthorised operation.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCBearerCapabilityNotCurrentlyAvailable;-4314;Requested service is not presently available. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCServiceNotAvailable;-4319;Check operator services or connection settings.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCBearerServiceNotImplemented;-4321;Check operator services or connection settings.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCChannelTypeNotImplemented;-4322;Check operator services or connection settings.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCAcmGreaterThanAcmMax;-4324;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCRequestedFacilityNotImplemented;-4325;Check operator services or connection settings.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCOnlyRestrictedDigitalInformationBCAvailable;-4326;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCServiceNotImplemented;-4335;Check operator services or connection settings.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCInvalidCallReferenceValue;-4337;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCChannelDoesNotExist;-4338;Temporary network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCSuspendedCallExistsButCallIdentityDoesNotWork;-4339;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCCallIdentityInUse;-4340;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNoCallSuspended;-4341;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCRequestedCallIdentityAlreadyCleared;-4342;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCUserNotInCug;-4343;Only calls within closed user group allowed.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCIncompatibleDestination;-4344;Check connection type in connection settings.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCInvalidTransitNetworkSelection;-4347;Temporary network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCIncompatibleSegmentedMessage;-4350;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCSemanticallyIncorrectMessage;-4351;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCInvalidMandatoryInformation;-4352;Check operator services or connection settings.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNonExistentMessageType;-4353;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCIncompatibleMessageInProtocolState;-4354;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCNonExistentInformationElement;-4355;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCConditionalIEError;-4356;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCIncompatibleMessageInCallState;-4357;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCRecoveryOnTimerExpiry;-4358;Blank
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCUnspecifiedProtocolError;-4367;Temporary network failure. Try again later.
TelephonyGSMCallControlNetworkErrors  (EXTERROR.H);KErrGsmCCUnspecifiedInterworkingError;-4383;Operation is not presently supported by the network.

TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSUnknownSubscriber;-4385;Unknown subscriber. Contact cellular network operator.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSIllegalSubscriber;-4393;Unknown subscriber. Contact cellular network operator.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSBearerServiceNotProvisioned;-4394;Service is not provisioned.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSTeleserviceNotProvisioned;-4395;Service is not provisioned.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSIllegalEquipment;-4396;Blank
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSCallBarred;-4397;Calls are barred by the operator. Contact cellular network operator.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSIllegalOperation;-4400;Operation is not supported. Contact cellular network operator.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSErrorStatus;-4401;Operation is not supported. Contact cellular network operator.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSNotAvailable;-4402;Operation is not supported. Contact cellular network operator.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSSubscriptionViolation;-4403;Operation is not allowed. Contact cellular network operator.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSIncompatibility;-4404;The requested supplementary service is incompatible.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSFacilityNotSupported;-4405;Operation is not supported. Contact cellular network operator.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSAbsentSubscriber;-4411;Blank
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSSystemFailure;-4418;Temporary network failure. Try again later.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSDataMissing;-4419;Parameter in the service request is missing.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSUnexpectedDataValue;-4420;Unknown parameter in the service request.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSPasswordRegistrationFailure;-4421;Wrong service password.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSNegativePasswordCheck;-4422;Wrong service password.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSPasswordAttemptsViolation;-4427;Too many times wrong service password.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSUnknownAlphabet;-4455;Incompatible service language or alphabets.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSUssdBusy;-4456;Blank
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSMaxNumMptyParticipants;-4510;Too many participants of a multiparty call.
TelephonyGSMSupplementaryServices  (EXTERROR.H);KErrGsmSSResourcesUnavailable;-4511;Temporarily out of network resources when requesting the service.

TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnassignedNumber;-4513;Invalid phone number. Check the number and try again.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSOperatorDeterminedBarring;-4520;Operation is not allowed. Contact cellular network operator.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSCallBarred;-4522;Call barred.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSReserved;-4523;Blank
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSNetworkFailure;-4529;Temporary network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSShortMessageTransferRejected;-4533;Short network failure. Try again immediately.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSMemoryCapacityExceeded;-4534;Temporary network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSDestinationOutOfOrder;-4539;Temporary network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnidentifiedSubscriber;-4540;Unknown subscriber. Contact cellular network operator.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSFacilityRejected;-4541;Operation is not supported. Contact cellular network operator.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnknownSubscriber;-4542;Unknown subscriber. Contact cellular network operator.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSNetworkOutOfOrder;-4550;Serious cellular network failure. Please contact the cellular network operator.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSTemporaryFailure;-4553;Temporary network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSCongestion;-4554;Network busy.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSResourcesUnavailable;-4559;Network busy.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSRequestedFacilityNotSubscribed;-4562;Service not subscribed. Contact cellular network operator.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSRequestedFacilityNotImplemented;-4581;Check operator services or connection settings.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSInvalidShortMessageTransferReferenceValue;-4593;Operation is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnspecifiedInvalidMessage;-4607;Unknown network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSInvalidMandatoryInformation;-4608;Error in message content.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSNonExistentMessageType;-4609;Operation is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSIncompatibleMessageWithSmsProtocolState;-4610;Operation is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSInformationElementNotImplemented;-4611;Message type is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnspecifiedProtocolError;-4623;Unknown network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnspecifiedInterworkingError;-4639;Operation is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSTelematicInterworkingNotSupported;-4640;Operation is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSShortMessageType0NotSupported;-4641;Message type is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSCannotReplaceShortMessage;-4642;Cannot deliver the message to the destination.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnspecifiedPIDError;-4655;Unknown network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSDataCodingSchemeNotSupported;-4656;Incompatible message language or alphabets.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSMessageClassNotSupported;-4657;Message type is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnspecifiedDCSError;-4671;Unknown network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSCommandCannotBeActioned;-4672;Operation cannot be performed.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSCommandNotSupported;-4673;Operation is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnspecifiedCommandError;-4687;Unknown network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSTpduNotSupported;-4688;Operation is not presently supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSServiceCentreBusy;-4704;Service centre is busy. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSNoSCSubscription;-4705;No service centre. Check messaging settings.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSCSystemFailure;-4706;Service centre failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSInvalidSMEAddress;-4707;Service centre failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSDestinationSMEBarred;-4710;The destination is barred.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSDuplicateSM;-4711;Blank
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSTPVPFNotSupported;-4712;Short message validity period not supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSTPVPNotSupported;-4713;Short message validity period not supported by the network.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSimSMSStorageFull;-4720;Short message storage in SIM card is full.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSNoSMSStorageCapabilityInSim;-4721;No short message storage capability in SIM card.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSErrorInMS;-4722;Error receiving the short message.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSMemCapacityExceeded;-4723;No space to store the short message.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSimAppToolkitBusy;-4724;SIM is busy performing another operation.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnspecifiedErrorCause;-4767;Unknown network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSFailureInME;-4812;Error in receiving the short message.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSServiceOfMSReserved;-4813;Busy because of short message operation.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSOperationNotAllowed;-4814;Operation is not allowed. Contact cellular network operator.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSOperationNotSupported;-4815;Phone is not supporting the operation.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSInvalidPDUModeParameter;-4816;Blank
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSInvalidTextModeParameter;-4817;Blank
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSimNotInserted;-4822;Insert SIM card.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSimPin1Required;-4823;PIN1 is required to continue.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSPhoneToSimLockRequired;-4824;Blank
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSimFailure;-4825;SIM card failure. Replace the SIM card.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSimBusy;-4826;SIM card is busy performing another operation.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSimWrong;-4827;Wrong SIM card. Replace the SIM card.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSSimPuk1Required;-4828;PUK1 code is required to continue.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSPin2Required;-4829;PIN2 is required to continue.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSPuk2Required;-4830;PUK2 code is required to continue.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSMemoryFailure;-4832;Memory failure. Try again.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSInvalidMemoryIndex;-4833;Memory failure. Try again.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSMemoryFull;-4834;Memory is full. Remove some messages and try again.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnknownSCAddress;-4842;Blank
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSNoNetworkService;-4843;Service not available.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSNetworkTimeout;-4844;Temporary network failure. Try again later.
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSCnmaAckNotExpected;-4852;Blank
TelephonyGSMSms  (EXTERROR.H);KErrGsmSMSUnknownError;-5012;Temporary network failure. Try again later.


URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrBadComponentIndex;-5000;Error specifying the use of an invalid component index
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrBadBasePath;-5001;Error specifying the use of a base uri path is not absolute and not empty
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrBufferOverflow;-5002;Error specifying that a buffer is not big enough to append a component and delimiters
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrBadDelimitedParserMode;-5003;Error specifying the use of an supported parsing mode
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrNoDelimiter;-5004;Error specifying that the delimiting character is not set
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrNotParsed;-5005;Error specifying that the data has not been parsed
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErr16BitChar;-5006;Error specifying that a 16-bit character was found in data to be escape encode
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrBadEscapeTriple;-5007;Error specifying that a badly formed escape triple was found in data being escape decoded
URI Utils  (URIUTILSCOMMON.H);KUriUtilsCannotConvert;-5008;Error specifying that charconv was unable to convert the input data
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrEmptyData;-5009;Error specifying that there was empty data
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrNoIntegerInData;-5010;Error specifying that there is no character representation of an integer
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrInvalidUri;-5011;Error code specifying an invalid uri
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrBadEscapeMode;-5012;Error code for unsupported escaping mode
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrBadTextRemoveMode;-5013;Error code for unsupported text whitespace removal mode
URI Utils  (URIUTILSCOMMON.H);KUriUtilsErrDecodeMalformedQuotedString;-5014;Quoted string could not be decoded as it is malformed


TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707PhoneFailure;-5024;Phone failure. Switch off the phone and then switch on.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707NoConnectionToPhone;-5025;Phone failure. Switch off the phone and then switch on.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707PhoneLinkReserved;-5026;Phone is busy due the other call operation.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707OperationNotAllowed;-5027;Operation is not allowed. Check phone settings.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707OperationNotSupported;-5028;Operation is not supported by the phone.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707PhoneToSimLockRequired;-5029;Blank
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707SimNotInserted;-5034;Insert SIM card.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707SimPin1Required;-5035;PIN1 is required to continue.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707SIMPuk1Required;-5036;PUK1 code is required to continue.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707SimFailure;-5037;SIM card failure. Replace the SIM card.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707SimBusy;-5038;SIM card is busy while performing other operation.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707SimWrong;-5039;Wrong SIM card. Replace the SIM card.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707IncorrectPassword;-5040;Incorrect code please re-enter.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707SimPin2Required;-5041;PIN2 is required to continue.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707SIMPuk2Required;-5042;PUK2 code is required to continue.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707MemoryFull;-5043;Memory is full. Remove some messages and try again.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707InvalidIndex;-5044;Memory failure. Try again.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707NotFound;-5045;Requested information not found. Try again.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707MemoryFailure;-5046;Memory failure. Try again.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707TextStringTooLong;-5047;Entered string is too long. Please re-enter the string.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707InvalidCharsInTextString;-5048;Invalid characters in text string. Please re-enter the string.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707DialStringTooLong;-5049;Entered dial string is too long. Please re-enter the string.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707InvalidCharsInDialString;-5050;Invalid characters in dial string. Please re-enter the string.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707NoNetworkService;-5054;Service is not available.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707NetworkTimeout;-5055;Temporary network failure. Try again later.
TelephonyGSMTE-TAerrors  (EXTERROR.H);KErrGsm0707UnknownError;-5124;Temporary network failure. Try again later.


;//Domain Name Daemon Error Codes;;
Domain Name Daemon  (DND_ERR.H);KErrDndNameNotFound;-5120;Returned when no data found for GetByName
Domain Name Daemon  (DND_ERR.H);KErrDndAddrNotFound;-5121;Returned when no data found for GetByAddr
Domain Name Daemon  (DND_ERR.H);KErrDndNoServers;-5122;No DNS server addresses available (timeout)
Domain Name Daemon  (DND_ERR.H);KErrDndNoRoute;-5123;Send timeout for the query (probably no route for server)
Domain Name Daemon  (DND_ERR.H);KErrDndCache;-5124;Corrupted data in cache (= bad DNS reply from server)
Domain Name Daemon  (DND_ERR.H);KErrDndFormat;-5125;Wrong format   
Domain Name Daemon  (DND_ERR.H);KErrDndServerFailure;-5126;   
Domain Name Daemon  (DND_ERR.H);KErrDndBadName;-5127;Bad name   
Domain Name Daemon  (DND_ERR.H);KErrDndNotImplemented;-5128;   
Domain Name Daemon  (DND_ERR.H);KErrDndRefused;-5129;Server refused  
Domain Name Daemon  (DND_ERR.H);KErrDndBadQuery;-5130;Bad query from application (invalid domain name, etc.), not processed
Domain Name Daemon  (DND_ERR.H);KErrDndNoRecord;-5131;No record found of the desired type and class.
